url,page_class,primary_keyword,evidence,measured_keyword,monthly_volume,volume_source,h1,title
"https://takemocktest.com/in/ssc-mts/test/cbt-reasoning-ability-sectional-1","sectional test","ssc mts reasoning ability and problem solving mock test 1","SERP-verified 2026-09-09","","","","SSC MTS Reasoning Ability and Problem Solving Mock Test 1","SSC MTS Reasoning Ability and Problem Solving Mock Test 1"
"https://takemocktest.com/in/ssc-mts/test/cbt-general-awareness-sectional-1","sectional test","ssc mts general awareness mock test 1","SERP-verified 2026-09-09","","","","SSC MTS General Awareness Mock Test 1","SSC MTS General Awareness Mock Test 1: Free Practice"
"https://takemocktest.com/in/ssc-mts/test/cbt-english-language-comprehension-sectional-1","sectional test","ssc mts english language & comprehension mock test 1","SERP-verified 2026-09-09","","","","SSC MTS English Language & Comprehension Mock Test 1","SSC MTS English Language & Comprehension Mock Test 1"
"https://takemocktest.com/in/ssc-mts/test/cbt-full-mock-2","full mock test","ssc mts cbt full mock test 2","Class GSC-observed, this URL not yet in GSC","","","","SSC MTS CBT Full Mock Test 2","SSC MTS CBT Full Mock Test 2 | TakeMockTest"
"https://takemocktest.com/in/ssc-mts/test/cbt-numerical-ability-sectional-2","sectional test","ssc mts numerical and mathematical ability mock test 2","SERP-verified 2026-09-09","","","","SSC MTS Numerical and Mathematical Ability Mock Test 2","SSC MTS Numerical and Mathematical Ability Mock Test 2"
"https://takemocktest.com/in/ssc-mts/test/cbt-reasoning-ability-sectional-2","sectional test","ssc mts reasoning ability and problem solving mock test 2","SERP-verified 2026-09-09","","","","SSC MTS Reasoning Ability and Problem Solving Mock Test 2","SSC MTS Reasoning Ability and Problem Solving Mock Test 2"
"https://takemocktest.com/in/ssc-mts/test/cbt-general-awareness-sectional-2","sectional test","ssc mts general awareness mock test 2","SERP-verified 2026-09-09","","","","SSC MTS General Awareness Mock Test 2","SSC MTS General Awareness Mock Test 2: Free Practice"
"https://takemocktest.com/in/ssc-mts/test/cbt-english-language-comprehension-sectional-2","sectional test","ssc mts english language & comprehension mock test 2","SERP-verified 2026-09-09","","","","SSC MTS English Language & Comprehension Mock Test 2","SSC MTS English Language & Comprehension Mock Test 2"
"https://takemocktest.com/in/ibps-rrb-office-assistant","exam hub","ibps rrb office assistant","Reasoned, not yet SERP-checked","","","","IBPS RRB Office Assistant","IBPS RRB Office Assistant: Free Mock Tests & Exam Pattern"
"https://takemocktest.com/in/ibps-rrb-office-assistant/mock-test","mock-test","ibps rrb clerk (office assistant) mock test 2026","Reasoned, not yet SERP-checked","","","","IBPS RRB Clerk (Office Assistant) Mock Test 2026","IBPS RRB Clerk Mock Test 2026: Free Office Assistant Tests"
"https://takemocktest.com/in/ibps-rrb-office-assistant/similar-tests","similar-tests","similar tests to ibps rrb office assistant","Reasoned, not yet SERP-checked","","","","Similar Tests to IBPS RRB Office Assistant","Similar Tests to IBPS RRB Office Assistant, Extra Reasoning Practice"
"https://takemocktest.com/in/ibps-rrb-office-assistant/exam-pattern","exam-pattern","ibps rrb office assistant exam pattern","Reasoned, not yet SERP-checked","","","","IBPS RRB Office Assistant Exam Pattern","IBPS RRB Office Assistant Exam Pattern 2026: Marks & Duration"
"https://takemocktest.com/in/ibps-rrb-office-assistant/test/prelims-full-mock-1","full mock test","ibps rrb office assistant prelims full mock test 1","Class GSC-observed, this URL not yet in GSC","","","","IBPS RRB Office Assistant Prelims Full Mock Test 1","IBPS RRB Office Assistant Prelims Full Mock Test 1"
"https://takemocktest.com/in/ibps-rrb-office-assistant/test/prelims-reasoning-sectional-1","sectional test","ibps rrb office assistant prelims reasoning mock test 1","SERP-verified 2026-09-09","","","","IBPS RRB Office Assistant Prelims Reasoning Mock Test 1","IBPS RRB Office Assistant Prelims Reasoning Mock Test 1"
"https://takemocktest.com/in/ibps-rrb-office-assistant/test/prelims-numerical-ability-sectional-1","sectional test","ibps rrb office assistant prelims numerical ability mock test 1","SERP-verified 2026-09-09","","","","IBPS RRB Office Assistant Prelims Numerical Ability Mock Test 1","IBPS RRB Office Assistant Prelims Numerical Ability Mock Test 1"
"https://takemocktest.com/in/ibps-rrb-office-assistant/test/prelims-full-mock-2","full mock test","ibps rrb office assistant prelims full mock test 2","Class GSC-observed, this URL not yet in GSC","","","","IBPS RRB Office Assistant Prelims Full Mock Test 2","IBPS RRB Office Assistant Prelims Full Mock Test 2"
"https://takemocktest.com/in/ibps-rrb-office-assistant/test/prelims-reasoning-sectional-2","sectional test","ibps rrb office assistant prelims reasoning mock test 2","SERP-verified 2026-09-09","","","","IBPS RRB Office Assistant Prelims Reasoning Mock Test 2","IBPS RRB Office Assistant Prelims Reasoning Mock Test 2"
"https://takemocktest.com/in/ibps-rrb-office-assistant/test/prelims-numerical-ability-sectional-2","sectional test","ibps rrb office assistant prelims numerical ability mock test 2","SERP-verified 2026-09-09","","","","IBPS RRB Office Assistant Prelims Numerical Ability Mock Test 2","IBPS RRB Office Assistant Prelims Numerical Ability Mock Test 2"
"https://takemocktest.com/in/ibps-rrb-office-assistant/test/mains-full-mock-1","full mock test","ibps rrb office assistant mains full mock test 1","Class GSC-observed, this URL not yet in GSC","","","","IBPS RRB Office Assistant Mains Full Mock Test 1","IBPS RRB Office Assistant Mains Full Mock Test 1"
"https://takemocktest.com/in/ibps-rrb-office-assistant/test/mains-reasoning-sectional-1","sectional test","ibps rrb office assistant mains reasoning mock test 1","SERP-verified 2026-09-09","","","","IBPS RRB Office Assistant Mains Reasoning Mock Test 1","IBPS RRB Office Assistant Mains Reasoning Mock Test 1"
"https://takemocktest.com/in/ibps-rrb-office-assistant/test/mains-numerical-ability-sectional-1","sectional test","ibps rrb office assistant mains numerical ability mock test 1","SERP-verified 2026-09-09","","","","IBPS RRB Office Assistant Mains Numerical Ability Mock Test 1","IBPS RRB Office Assistant Mains Numerical Ability Mock Test 1"
"https://takemocktest.com/in/ibps-rrb-office-assistant/test/mains-computer-knowledge-sectional-1","sectional test","ibps rrb office assistant mains computer knowledge mock test 1","SERP-verified 2026-09-09","","","","IBPS RRB Office Assistant Mains Computer Knowledge Mock Test 1","IBPS RRB Office Assistant Mains Computer Knowledge Mock Test 1"
"https://takemocktest.com/in/ibps-rrb-office-assistant/test/mains-english-language-sectional-1","sectional test","ibps rrb office assistant mains english language mock test 1","SERP-verified 2026-09-09","","","","IBPS RRB Office Assistant Mains English Language Mock Test 1","IBPS RRB Office Assistant Mains English Language Mock Test 1"
"https://takemocktest.com/in/ibps-rrb-office-assistant/test/mains-full-mock-2","full mock test","ibps rrb office assistant mains full mock test 2","Class GSC-observed, this URL not yet in GSC","","","","IBPS RRB Office Assistant Mains Full Mock Test 2","IBPS RRB Office Assistant Mains Full Mock Test 2"
"https://takemocktest.com/in/ibps-rrb-office-assistant/test/mains-reasoning-sectional-2","sectional test","ibps rrb office assistant mains reasoning mock test 2","SERP-verified 2026-09-09","","","","IBPS RRB Office Assistant Mains Reasoning Mock Test 2","IBPS RRB Office Assistant Mains Reasoning Mock Test 2"
"https://takemocktest.com/in/ibps-rrb-office-assistant/test/mains-numerical-ability-sectional-2","sectional test","ibps rrb office assistant mains numerical ability mock test 2","SERP-verified 2026-09-09","","","","IBPS RRB Office Assistant Mains Numerical Ability Mock Test 2","IBPS RRB Office Assistant Mains Numerical Ability Mock Test 2"
"https://takemocktest.com/in/ibps-rrb-office-assistant/test/mains-computer-knowledge-sectional-2","sectional test","ibps rrb office assistant mains computer knowledge mock test 2","SERP-verified 2026-09-09","","","","IBPS RRB Office Assistant Mains Computer Knowledge Mock Test 2","IBPS RRB Office Assistant Mains Computer Knowledge Mock Test 2"
"https://takemocktest.com/in/ibps-rrb-office-assistant/test/mains-english-language-sectional-2","sectional test","ibps rrb office assistant mains english language mock test 2","SERP-verified 2026-09-09","","","","IBPS RRB Office Assistant Mains English Language Mock Test 2","IBPS RRB Office Assistant Mains English Language Mock Test 2"
"https://takemocktest.com/in/ssc-gd-constable","exam hub","ssc gd constable","Reasoned, not yet SERP-checked","","","","SSC GD Constable","SSC GD Constable: Free Mock Tests & Exam Pattern"
"https://takemocktest.com/in/ssc-gd-constable/mock-test","mock-test","ssc gd constable mock test 2026","Reasoned, not yet SERP-checked","","","","SSC GD Constable Mock Test 2026","SSC GD Constable Mock Test 2026, Practice Free Test Series"
"https://takemocktest.com/in/ssc-gd-constable/exam-pattern","exam-pattern","ssc gd constable exam pattern","Reasoned, not yet SERP-checked","","","","SSC GD Constable Exam Pattern","SSC GD Constable Exam Pattern 2026: Marks & Duration"
"https://takemocktest.com/in/ssc-gd-constable/syllabus","syllabus","ssc gd constable syllabus","SERP-verified 2026-09-09","","","","SSC GD Constable Syllabus 2026","SSC GD Constable Syllabus 2026: CBE Topics & Pattern"
"https://takemocktest.com/in/ssc-gd-constable/eligibility","eligibility","ssc gd constable eligibility","Reasoned, not yet SERP-checked","","","","SSC GD Constable Eligibility 2026","SSC GD Constable Eligibility 2026: Age & Qualification"
"https://takemocktest.com/in/ssc-gd-constable/selection-process","selection-process","ssc gd constable selection process","Reasoned, not yet SERP-checked","","","","SSC GD Constable Selection Process 2026","SSC GD Constable Selection Process 2026 | TakeMockTest"
"https://takemocktest.com/in/ssc-gd-constable/test/cbe-full-mock-1","full mock test","ssc gd constable cbe full mock test 1","Class GSC-observed, this URL not yet in GSC","","","","SSC GD Constable CBE Full Mock Test 1","SSC GD Constable CBE Full Mock Test 1 | TakeMockTest"
"https://takemocktest.com/in/ssc-gd-constable/test/cbe-general-intelligence-reasoning-sectional-1","sectional test","ssc gd constable general intelligence and reasoning mock test 1","SERP-verified 2026-09-09","","","","SSC GD Constable General Intelligence and Reasoning Mock Test 1","SSC GD Constable General Intelligence and Reasoning Mock Test 1"
"https://takemocktest.com/in/ssc-gd-constable/test/cbe-general-knowledge-awareness-sectional-1","sectional test","ssc gd constable general knowledge and general awareness mock test 1","SERP-verified 2026-09-09","","","","SSC GD Constable General Knowledge and General Awareness Mock Test 1","SSC GD Constable General Knowledge and General Awareness Mock Test 1"
"https://takemocktest.com/in/ssc-gd-constable/test/cbe-elementary-mathematics-sectional-1","sectional test","ssc gd constable elementary mathematics mock test 1","SERP-verified 2026-09-09","","","","SSC GD Constable Elementary Mathematics Mock Test 1","SSC GD Constable Elementary Mathematics Mock Test 1"
"https://takemocktest.com/in/ssc-gd-constable/test/cbe-english-hindi-sectional-1","sectional test","ssc gd constable english/hindi mock test 1","SERP-verified 2026-09-09","","","","SSC GD Constable English/Hindi Mock Test 1","SSC GD Constable English/Hindi Mock Test 1: Free Practice"
"https://takemocktest.com/in/ssc-gd-constable/test/cbe-full-mock-2","full mock test","ssc gd constable cbe full mock test 2","Class GSC-observed, this URL not yet in GSC","","","","SSC GD Constable CBE Full Mock Test 2","SSC GD Constable CBE Full Mock Test 2 | TakeMockTest"
"https://takemocktest.com/in/ssc-gd-constable/test/cbe-general-intelligence-reasoning-sectional-2","sectional test","ssc gd constable general intelligence and reasoning mock test 2","SERP-verified 2026-09-09","","","","SSC GD Constable General Intelligence and Reasoning Mock Test 2","SSC GD Constable General Intelligence and Reasoning Mock Test 2"
"https://takemocktest.com/in/ssc-gd-constable/test/cbe-general-knowledge-awareness-sectional-2","sectional test","ssc gd constable general knowledge and general awareness mock test 2","SERP-verified 2026-09-09","","","","SSC GD Constable General Knowledge and General Awareness Mock Test 2","SSC GD Constable General Knowledge and General Awareness Mock Test 2"
"https://takemocktest.com/in/ssc-gd-constable/test/cbe-elementary-mathematics-sectional-2","sectional test","ssc gd constable elementary mathematics mock test 2","SERP-verified 2026-09-09","","","","SSC GD Constable Elementary Mathematics Mock Test 2","SSC GD Constable Elementary Mathematics Mock Test 2"
"https://takemocktest.com/in/ssc-gd-constable/test/cbe-english-hindi-sectional-2","sectional test","ssc gd constable english/hindi mock test 2","SERP-verified 2026-09-09","","","","SSC GD Constable English/Hindi Mock Test 2","SSC GD Constable English/Hindi Mock Test 2: Free Practice"
"https://takemocktest.com/in/ibps-rrb-officer-scale-1","exam hub","ibps rrb officer scale i","Reasoned, not yet SERP-checked","","","","IBPS RRB Officer Scale I","IBPS RRB Officer Scale I: Free Mock Tests & Exam Pattern"
"https://takemocktest.com/in/ibps-rrb-officer-scale-1/mock-test","mock-test","ibps rrb po (officer scale i) mock test 2026","Reasoned, not yet SERP-checked","","","","IBPS RRB PO (Officer Scale I) Mock Test 2026","IBPS RRB PO Mock Test 2026: Free Officer Scale I Tests"
"https://takemocktest.com/in/ibps-rrb-officer-scale-1/similar-tests","similar-tests","similar tests to ibps rrb officer scale i","Reasoned, not yet SERP-checked","","","","Similar Tests to IBPS RRB Officer Scale I","Similar Tests to IBPS RRB Officer Scale I, Extra Reasoning Practice"
"https://takemocktest.com/in/ibps-rrb-officer-scale-1/exam-pattern","exam-pattern","ibps rrb officer scale i exam pattern","Reasoned, not yet SERP-checked","","","","IBPS RRB Officer Scale I Exam Pattern","IBPS RRB Officer Scale I Exam Pattern 2026: Marks & Duration"
"https://takemocktest.com/in/ibps-rrb-officer-scale-1/test/prelims-full-mock-1","full mock test","ibps rrb officer scale i prelims full mock test 1","Class GSC-observed, this URL not yet in GSC","","","","IBPS RRB Officer Scale I Prelims Full Mock Test 1","IBPS RRB Officer Scale I Prelims Full Mock Test 1"
"https://takemocktest.com/in/ibps-rrb-officer-scale-1/test/prelims-reasoning-sectional-1","sectional test","ibps rrb officer scale i prelims reasoning mock test 1","SERP-verified 2026-09-09","","","","IBPS RRB Officer Scale I Prelims Reasoning Mock Test 1","IBPS RRB Officer Scale I Prelims Reasoning Mock Test 1"
"https://takemocktest.com/in/ibps-rrb-officer-scale-1/test/prelims-quantitative-aptitude-sectional-1","sectional test","ibps rrb officer scale i prelims quantitative aptitude mock test 1","SERP-verified 2026-09-09","","","","IBPS RRB Officer Scale I Prelims Quantitative Aptitude Mock Test 1","IBPS RRB Officer Scale I Prelims Quantitative Aptitude Mock Test 1"
"https://takemocktest.com/in/ibps-rrb-officer-scale-1/test/prelims-full-mock-2","full mock test","ibps rrb officer scale i prelims full mock test 2","Class GSC-observed, this URL not yet in GSC","","","","IBPS RRB Officer Scale I Prelims Full Mock Test 2","IBPS RRB Officer Scale I Prelims Full Mock Test 2"
